datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
250320200816.167,21.620,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200816.296,21.740,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200816.452,21.860,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200816.591,21.980,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200816.730,22.100,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200816.874,22.220,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200816.889,22.340,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200817.029,22.460,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200817.168,22.580,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200817.313,22.700,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200817.450,22.820,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200817.591,22.940,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200817.608,23.060,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200817.746,23.180,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200817.890,23.300,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200818.029,23.420,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200818.168,23.540,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200818.308,23.660,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200818.324,23.780,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200818.467,23.900,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200818.605,24.020,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200818.744,24.140,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200818.885,24.260,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200819.027,24.380,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200819.044,24.500,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200819.180,24.620,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200819.322,24.740,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200819.461,24.860,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200819.602,24.980,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200819.742,25.100,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200819.882,25.220,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200819.898,25.340,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
